,ID,RA,DEC
609,117760057115406309,5.711516152000001,8.138192306
610,117833350917216603,335.091725918,8.196750982000001
611,117930036520555815,3.65208381,8.27945091
612,117930172925772066,17.292566384,8.276325532000001
613,117993593610252046,359.361029046,8.326323817999999
614,118000107418041909,10.741791297999999,8.334500968
615,118060191371819023,19.137190437,8.390461396000001
616,118103363239780382,336.323963956,8.41659562
617,118150001714059283,0.171399948,8.46565922
618,118223450933808959,345.093358422,8.523736742
619,118290113318634532,11.331858509000002,8.578378902
620,118303410422103884,341.042213378,8.58619457
621,118313519825067564,351.982494096,8.597577782
622,118323394444552186,339.44443184200003,8.601424254
623,118413577461036463,357.74610303599997,8.680001042
624,118423519046781464,351.904752261,8.68413903
625,118430090283904439,9.028406666,8.694981014
626,118493396638698849,339.663865138,8.74864009
627,118520275531431030,27.55313275,8.76712417
628,118580367860961098,36.786081308,8.81720224
629,118590158107031404,15.810695286,8.82576202
630,118673323539948723,332.35402853,8.898551588
631,118720054162465668,5.4162761260000005,8.93767006
632,118750106046773405,10.604610812,8.96073052
633,118760371868886076,37.18689049,8.971339728
634,118790294424853957,29.442487694,8.994562776
635,118793543348179643,354.334838292,8.999298734
636,118840090723516238,9.072334847999999,9.038139233999999
637,118870104539368484,10.453937332,9.065015564
638,118893460808681885,346.080846802,9.076170074
639,118900211687766659,21.168760342,9.088476346
640,118910155649259059,15.564933027999999,9.09882741
641,118970175219539323,17.521955348,9.149040916
642,119013459857986613,345.985797521,9.180112374
643,119063455803475026,345.58036680199996,9.220459216
644,119070315808673442,31.580812171999998,9.227426573999999
645,119103552750392631,355.275030958,9.251814293999999
646,119153486536170968,348.65361182,9.292079447999999
647,119180300991687686,30.099193738,9.322649622
648,119190186710312252,18.671024784,9.326483802
649,119190200785856837,20.078561596,9.330304474
650,119320204071778195,20.407209436,9.439743258
651,119343456035963859,345.603599598,9.452824946
652,119343517640935667,351.764096596,9.454324142
653,119353539398370492,353.939835357,9.458355187
654,119353552161068993,355.216105762,9.46542517
655,119383511580577280,351.158015528,9.488989268
656,119443469777402173,346.977740816,9.534740022000001
657,119450288623717337,28.862370654,9.547382846
658,119483495722415500,349.57222897400004,9.570856017999999
659,119503566877697208,356.68775152300003,9.588817616
660,119603555197301571,355.51973133,9.667582332
661,119633569645297796,356.96453444400004,9.69776906
662,119660063552031326,6.355193034,9.717389834
663,119683542005739244,354.20057704199996,9.740613972
664,119703538584831939,353.85846846,9.75122442
665,119763563443298139,356.344301894,9.806394484
666,119763583230243300,358.323022874,9.802344154
667,119810161687659840,16.168753723,9.849476352
668,119810374583978224,37.458391828,9.84813924
669,119950197216322031,19.721628464000002,9.959638182
670,119960390954581423,39.095407374000004,9.9674195
671,119990323708400540,32.370842958000004,9.9917143025
672,120040080224724341,8.022463814,10.036554032
673,120050223335769020,22.33357538,10.048785836
674,120110085577852958,8.55778192,10.093736954
675,120120369428894947,36.942892138000005,10.103733894
676,120140363056246289,36.305624718000004,10.121513106
677,120240087795735776,8.779569856,10.204397484
678,120280139017316238,13.901729302,10.238129476000001
679,120323224773661856,322.477369542,10.267794967999999
680,120350010210044083,1.02099927,10.294679528
681,120360336793523139,33.679349564,10.302233668
682,120423249100767966,324.910219564,10.35619095
683,120593560825172931,356.08251022800005,10.493704383999999
684,120830213872105337,21.387181934,10.695720304
685,120843580696358189,358.069583974,10.70639052
686,120860402678700117,40.267881556,10.71637645
687,120980108733080703,10.873303144000001,10.816864112000001
688,120990158845353815,15.884520885999999,10.827764734
689,121083340269037279,334.026917054,10.905691785999998
690,121093485600814177,348.56007607199996,10.911409244000001
691,121120065684236982,6.568410486,10.938743718
692,121140135439964212,13.543978688,10.953108974000001
693,121143231535824447,323.153574458,10.953308922
694,121180082531941444,8.253176108,10.98412875
695,121203269485700805,326.948560338,11.000276608
696,121203579004115947,357.90039616800004,11.00454282
697,121233530496304848,353.04963989,11.028621132
698,121240171294814081,17.1294877,11.036276162
699,121250300327109156,30.032715218000003,11.048894974000001
700,121283486324655571,348.632472134,11.07091733
701,121300409492534432,40.94923351,11.086623318
702,121420180793741282,18.079370813,11.184024508
703,121470007060983064,0.706099136,11.22715876
704,121470109317099280,10.931693785999999,11.232331636
705,121520180529002077,18.052897974,11.268005302
706,121540252761280319,25.276103738000003,11.283213968
707,121570333309709903,33.33094486,11.316141898
708,121583426252217199,342.625199376,11.322261702
709,121603590229517985,359.022984568,11.339600074000002
710,121603590233288902,359.02331856800004,11.340342287999999
711,121620187937783060,18.79378383,11.352135774
712,121703569454429179,356.94545288,11.423914664000002
713,121703593095928026,359.30959097199997,11.422960142
714,121730033764190293,3.3766640619999997,11.441502585999999
715,121813559886958750,355.98869597199996,11.515230996
716,121860088031074433,8.803116814,11.553294118
717,121880150284103298,15.02839911,11.568997732
718,121900055038422248,5.503837933,11.584812875
719,121920196084307866,19.608433715,11.606145517
720,121933583106548962,358.310653344,11.61540289
721,122050125939593065,12.593956616,11.710486474000001
722,122073495771066051,349.577111006,11.729650088
723,122210003578742847,0.357803042,11.84369011
724,122293413356879665,341.33569207200003,11.91598027
725,122350062361200646,6.236121186,11.958463612000001
726,122363594539827161,359.45399174,11.97224494
727,122393421553145357,342.155305972,11.995736319
728,122440073641506782,7.364142147999999,12.038584574000001
729,122493501235888571,350.123590894,12.081708864000001
730,122500173021229425,17.302117124000002,12.09078372
731,122570025908250140,2.590810914,12.14138244
732,122660223016731539,22.301653628,12.217526282
733,122673505637329307,350.563722446,12.23234579
734,122703329069957410,332.90698386400004,12.255724566
735,122753433754987201,343.375475338,12.297270304000001
736,122773341267569771,334.126761748,12.316068335999999
737,122850187454406360,18.74544376,12.37987611
738,123010252837790165,25.28378251,12.508064954000002
739,123020316465914890,31.646605888000003,12.520354476
740,123093349467132712,334.946654512,12.576868666
741,123183520985372175,352.09855290800004,12.651389925999998
742,123280321245050555,32.124507781999995,12.733394215999999
743,123390271752928198,27.175285876,12.831408905999998
744,123410092337420407,9.233740818,12.841607732
745,123423587398185225,358.739877448,12.853924894
746,123463517646388641,351.76463941599997,12.890130975999998
747,123520264378126746,26.437834136,12.938532822
748,123520302294353449,30.22944682,12.935798358
749,123550306917939446,30.691811233000003,12.965826395
750,123550366453474522,36.645316518,12.961691228
751,123630427231389575,42.723144442,13.032559984
752,123710172762083556,17.276194508,13.094224257999999
753,123720147005800120,14.700599336,13.099686755999999
754,123750181661916598,18.166193024000002,13.130080505999999
755,123780430406436679,43.040625834,13.155151905999999
756,123790171722808114,17.172279325,13.164675119000002
757,123800221748201799,22.174815444,13.167745444000001
758,123803487827215118,348.782727764,13.170518418
759,123830335183499305,33.518355304,13.198978339000002
760,123853384100675085,338.410066030222,13.2120613755556
761,123870077761798755,7.77618637,13.231893704
762,123960307934355901,30.793428904000002,13.304492028
763,123963587259765475,358.72599629,13.304144566
764,123983344330894922,334.433068636,13.320342248
765,123993397982558451,339.798260672,13.331693122
766,124040109872241607,10.987230508,13.36759921
767,124090116367109948,11.636696704,13.41624107
768,124143523919656686,352.39199731199994,13.455140435999999
769,124180111042461626,11.104251082000001,13.48426994
770,124210028810205505,2.881021242,13.512505678
771,124270040163081540,4.01632176,13.559164816
772,124293299723556348,329.972340173,13.579869844000001
773,124343484536026112,348.45359403,13.621321228
774,124380100927504437,10.092729514,13.653296502
775,124410225024146083,22.502384101999997,13.679615477
776,124453530946609750,353.094677574,13.716039322
777,124470270544062712,27.054429478000003,13.726781784000002
778,124480174445924510,17.444609636,13.736686326
779,124490119991311774,11.999105454,13.742739087999999
780,124493229120353070,322.912044454,13.743816358
781,124513377294410743,337.729447992,13.758541816
782,124540286603204907,28.660403626,13.786977582
783,124560275495201293,27.54949476,13.800662725999999
784,124613380020929993,338.002100118,13.849587708
785,124650089441636556,8.944155038,13.880048172
786,124660140806969185,14.080704984,13.89058237
787,124730272065692811,27.206569985999998,13.943584397999999
788,124753494284440573,349.428478962,13.958371755999998
789,124763336488078172,333.648840538,13.97301276
790,124763512048965785,351.20489218800003,13.971070288
791,124773508682573438,350.868255598,13.977447798
792,124823391077769401,339.107773108,14.02401053
793,124833515470916569,351.547087726,14.03006412
794,124840413173372101,41.317339106999995,14.034677996
795,124893277663887546,327.766365748,14.080878384000002
796,124923565029252685,356.50292939400003,14.101846024
797,124940169568915704,16.956902665999998,14.121015188
798,124953508612318523,350.86124229800004,14.13169329
799,125000352887250593,35.288734436,14.16676472
800,125030276139443859,27.613949046,14.194483914000001
801,125130186066395317,18.606629842,14.27901367
802,125150340029810479,34.00297641,14.29163381
803,125203447147592472,344.714763494,14.33497623
804,125210168581171969,16.858122682,14.342974204
805,125233398862786861,339.88626863400003,14.363681485999999
806,125303510265832437,351.026572444,14.418271864000001
807,125311196236530282,119.623697306,14.424811312000001
808,125340187431539365,18.743146399999997,14.457399837999999
809,125351197124609539,119.712456036,14.465848787999999
810,125373519530550928,351.953059072,14.47537072
811,125380096976330214,9.697638682000001,14.483099115999998
812,125403570972582165,357.097278694,14.50139842
813,125443438173549599,343.817351196,14.540912008
814,125460200028288352,20.002847968,14.556587846
815,125500129871340277,12.987130358,14.58314655
816,125500186475370541,18.647530686,14.583365202000001
817,125583393191843238,339.319172352,14.6523008
818,125620196494110666,19.649288922,14.68348588
819,125643513907598971,351.390741032,14.707156019000001
820,125661187318890622,118.731898254,14.716769302000001
821,125700172748287457,17.274823954000002,14.755789638
822,125740286232448245,28.623260971500002,14.789755914
823,125743513216046429,351.32158643300005,14.788257697
824,125773350478059051,335.0477782445,14.815447331500001
825,125813495356207940,349.535625322,14.847858254
826,125830343129299218,34.312945658000004,14.865610072
827,125833309689754399,330.968988316,14.861572034000002
828,125850292864766416,29.286464411999997,14.879886577999999
829,125853583769242821,358.376921192,14.876954394
830,125880201819389583,20.18192728,14.907560492
831,125900314924793923,31.492490221,14.919536682
832,125903565404282506,356.54042419,14.918326766
833,125940034929806527,3.4929867580000002,14.955035992000001
834,125970426664157809,42.666399565999996,14.981071446
835,126010288854937452,28.885502554000002,15.014127647999999
836,126063589248197295,358.924817608,15.055655758
837,126080275050525535,27.505070928000002,15.070884218
838,126130154382066146,15.438213406,15.113043445999999
839,126140210934144017,21.093420544,15.119590848
840,126153479118934407,347.912000534,15.128269662000001
841,126210307345239369,30.734514243000003,15.182376622
842,126210404404792814,40.44046799,15.176915845999998
843,126250208482578097,20.848262005,15.214675036
844,126263598780362792,359.878032141,15.218575319000001
845,126301199217257681,119.92175555,15.255923745999999
846,126330415343734368,41.534363682,15.278201416
847,126393366830133655,336.683028583,15.327613469000001
848,126453336007672507,333.600766816,15.376636196
849,126460073755529090,7.37559025,15.390502836
850,126463394181132184,339.41809744,15.384744895999999
851,126480118100585321,11.810084532000001,15.404016618
852,126750051409935819,5.141033922,15.629419107999999
853,126753530216862173,353.02179965,15.626350142
854,126780094041210490,9.404138092,15.64999272
855,126850106981107558,10.698129282,15.714228398
856,126870317215259484,31.721665601999998,15.73260151
857,126900109514167503,10.951406144000002,15.755817947999999
858,126993463819378210,346.381925966,15.831418132000001
859,127010212608628985,21.260854805999998,15.848672344
860,127020362132424168,36.213231468000004,15.853060794000001
861,127023543141599131,354.314154386,15.857173002
862,127040412085253178,41.208518506,15.868911864000001
863,127080041903854962,4.190377412,15.903709692
864,127253488381481587,348.838100846,16.04259065
865,127330076185212426,7.618653198,16.109914824
866,127390347980826841,34.79809425,16.163612792000002
867,127410047125195104,4.712536074,16.178829734
868,127420297932354211,29.793180852,16.186413802
869,127430282779092488,28.277868526,16.193334952
870,127440166300588866,16.630063982,16.206960186
871,127560074223209536,7.422311756,16.307529798
872,127613517701939704,351.770183396,16.349340262000002
873,127623347128855471,334.712858252,16.354114686
874,127650005504741556,0.550373208,16.375840542
875,127650184723865611,18.472359795,16.379240436
876,127660040553286262,4.055311356,16.388118859000002
877,127673575090190582,357.509028933,16.391712025
878,127690188213128333,18.821308018,16.414819029
879,127743485903267403,348.59033721599997,16.455752068
880,127770185723882970,18.57238984,16.477049628
881,127790031083230030,3.108319872,16.491268836
882,127793372081257025,337.20812526,16.49710506
883,127793574738522368,357.473874066,16.49319403
884,127800288330101338,28.833011482,16.500686796
885,127803463597547188,346.35974966,16.505563742
886,127840179071117441,17.907112685999998,16.53910952
887,127871180010357059,118.00104346200001,16.563788166
888,127893543152139509,354.315220212,16.582494066
889,127913543176541629,354.31765215,16.592608074
890,127950121632617754,12.163263622,16.631038485999998
891,127990262223839273,26.222389806,16.665607778
892,127993510217844903,351.02182878599996,16.661992642
893,128000074487201273,7.44871152,16.667317132
894,128013539463208047,353.94630078,16.681273752
895,128043544839548806,354.48395842199994,16.706927516
896,128050066988045315,6.698813105,16.712365252999998
897,128113574894157207,357.489436558,16.763928078
898,128193469187915253,346.91878909,16.82894781
899,128213557190891499,355.719103562,16.842486512
900,128243364834507507,336.483466344,16.872509146
901,128340104187485815,10.418743274,16.954429737999998
902,128383474100268906,347.41006671599996,16.990335292
903,128460170893460386,17.089342897999998,17.049890372
904,128493295490339816,329.549011946,17.082733688
905,128580106776278713,10.677626296,17.156843512000002
906,128600174961911104,17.496253468,17.167185707999998
907,128700138142340718,13.814286323,17.250090544000003
908,128710136686160166,13.668572147999999,17.258043416
909,128720179952304552,17.99524119,17.270016131
910,128730398385132370,39.838494828,17.27655459
911,128770266636581097,26.663641381999998,17.308848942
912,128903365586995036,336.558720585,17.420455787999998
913,128903365588963942,336.558905483,17.41953633
914,128933426612560615,342.6612577,17.44176377
915,128963371364594973,337.136470756,17.470382548
916,129020352652882822,35.265303,17.518613765999998
917,129063531264768514,353.12652255800003,17.556668394000003
918,129070232226658145,23.222648948000003,17.56470677
919,129113590278394756,359.02783972099996,17.595196802
920,129133456234606652,345.62345519800004,17.613447726
921,129210039857323361,3.985725328,17.677355188
922,129280127927402985,12.792586474,17.73552647
923,129290161837593835,16.183761446,17.744442592000002
924,129310194266109447,19.426607448,17.765765167999998
925,129380131596851899,13.159676888,17.817815534
926,129390276236313977,27.623627893000002,17.827867269000002
927,129423376065066714,337.60651488599996,17.855167276
928,129433460004872264,346.00048197,17.859764334
929,129520248225664431,24.822578202,17.93663117
930,129530178670906325,17.867104334,17.946524012
931,129573464101097539,346.410198186,17.9808381755
932,129580156696747377,15.669679078,17.989058453
933,129580185018909553,18.501883121,17.990863013
934,129583561336549396,356.13365468,17.990726874
935,129623456163031284,345.61630461,18.017300594
936,129640282092924828,28.209295036,18.036925964
937,129813573881141118,357.38812417,18.17549445
938,129883431320591738,343.13205428599997,18.23436639
939,129883528203458600,352.82033765,18.240074548
940,129893374264419107,337.426457244,18.248822496
941,129893489973767090,348.99739291199995,18.24713873
942,129910122797410543,12.279749322,18.258330748
943,129920204580311685,20.458026315999998,18.267641716
944,130010289432781525,28.943255466,18.342500944
945,130133487149804058,348.71499695,18.444610487000002
946,130210251405034020,25.140487225999998,18.51125106
947,130223394094741302,339.40951768400004,18.517342086
948,130313400308042156,340.030791094,18.593005304000002
949,130340022601937771,2.260195886,18.622717146
950,130353449449684748,344.94501787,18.628520292
951,130360355236337452,35.523620971999996,18.639109896
952,130431171040244475,117.10402478399999,18.694966596
953,130450381952437930,38.195232876,18.714517614000002
954,130490145250729551,14.525145795999999,18.74914708
955,130530092170480585,9.217035013,18.775053141
956,130540254087928524,25.408814309,18.790010061
957,130570247365927968,24.736581506,18.814539982
958,130620260944659428,26.094471696,18.857432006
959,130650231529752689,23.152965064,18.876798605999998
960,130673475482535087,347.548243144,18.895448118
961,130673568847710604,356.88478578800004,18.891722702
962,130700024854562884,2.485413964,18.918652437000002
963,130710208537635746,20.853769228,18.929340082
964,130760156953069624,15.695259378,18.974182845999998
965,130760329652707190,32.965266376,18.972217336
966,130770156948120279,15.69479173,18.97480651
967,130783533932395463,353.39326134,18.987443446
968,130903537769546087,353.77695662,19.087980692000002
969,131023545626704779,354.56267029699995,19.186884023
970,131043493819629291,349.38198248699996,19.207345064000002
971,131073579951787018,357.99517738199995,19.23041675
972,131090373345927895,37.334609306,19.247840144
973,131103567316184291,356.73162148,19.253145038
974,131153526054749866,352.60550553800005,19.299469597999998
975,131220376485305417,37.648510908,19.35409505
976,131270047504327983,4.750369458,19.397881402
977,131280036580680117,3.658061018,19.399658736
978,131333434647289066,343.464728612,19.44879175
979,131350097573259345,9.757365287999999,19.465661437999998
980,131360262104484409,26.210443352,19.469904516
981,131363592528241653,359.252829044,19.46760653
982,131370246910710945,24.691086914,19.475334124
983,131370316654406755,31.665460808000002,19.480197796
984,131390136560944486,13.656095014000002,19.494965216
985,131410030034783157,3.003469848,19.51054152
986,131503383177402300,338.31774604599997,19.58482271
987,131603342959906588,334.295999896,19.671709292
988,131653465276394172,346.52765015800003,19.711377782
989,131703316716484508,331.671658536,19.753321797999998
990,131733522286290035,352.228630934,19.774604754000002
991,131793460963262572,346.09630786,19.82671357
992,131800137697442776,13.769756648,19.83520746
993,131833373488975721,337.348896242,19.86264939
994,131840266735465384,26.673542458000004,19.87071792
995,131853440708656333,344.07087346,19.879846775999997
996,131913494539770676,349.453972534,19.925120804000002
997,132000186367982952,18.636788148,20.002019241
998,132003409452307472,340.945269835,20.005763108
999,132003564495622358,356.44956164900003,20.001530370999998
1000,132023386040348886,338.60402658,20.023611064
1001,132113580838578093,358.084006434,20.097905668
1002,132160388502430579,38.850226876,20.1333828
1003,132170378524289440,37.852424268,20.149097638
1004,132220005605241958,0.560539376,20.18452897
1005,132253526257759725,352.62578926599997,20.215996144000002
1006,132283504094049976,350.40939528,20.24121246
1007,132330014907515249,1.4907691680000001,20.278936076
1008,132373398740428079,339.87400169200004,20.314640786
1009,132393534002341650,353.40019610800005,20.325915637999998
1010,132443432916785552,343.29159247900003,20.370693181
1011,132450193290150412,19.32901869,20.374896880999998
1012,132473454398638231,345.43985657800005,20.3980860345
1013,132533319848394826,331.984837008,20.445270002
1014,132550355788787813,35.578867585,20.464389843
1015,132583457088499828,345.708859198,20.491076956
1016,132690156457037925,15.645717836,20.58114614
1017,132830133051310627,13.305117964,20.691734846
1018,132833516681869152,351.66822170800003,20.698822062
1019,132890318354716436,31.835452164,20.746577478
1020,132913539812896104,353.981289408,20.762974331
1021,132960028991989514,2.8991884580000002,20.80749493
1022,133063513130968221,351.313096526,20.88974976
1023,133113508028009078,350.802783126,20.932122592
1024,133160255065344249,25.506531768000002,20.969749874
1025,133163596159080092,359.615906424,20.96629933
1026,133223377517880431,337.751772966,21.01660792
1027,133290094065253206,9.406544702,21.0771915
1028,133310380900010166,38.090007176,21.091360012
1029,133313318744222721,331.874390008,21.093505527999998
1030,133330287199561182,28.719955616999997,21.108859691
1031,133340413787906317,41.378779874,21.121450306
1032,133390108560108304,10.855971588,21.164784558
1033,133470310306526450,31.030647474000002,21.229928952
1034,133520097166444350,9.716655238,21.269848224
1035,133610100881331399,10.088139434,21.342386898
1036,133690096060881256,9.60610731,21.408993274
1037,133720071226395240,7.122628942,21.437257184
1038,133780218837502713,21.88376314,21.485135904
1039,133870139244930780,13.924503034,21.558569212
1040,133923536230045675,353.623017286,21.604285746
1041,134010163603515386,16.360346062,21.679052671999997
1042,134040363874535036,36.3876725813333,21.703719781333298
1043,134173404124583405,340.412468898,21.810715968
1044,134223450694805250,345.069495576,21.853912085999998
1045,134250255950662643,25.595045971999998,21.876732106
1046,134290364396565687,36.439653565,21.912633168000003
1047,134460241016410247,24.101650038000002,22.049732218000003
1048,134480149951267888,14.995121957,22.072789475
1049,134510022666134916,2.2666456459999997,22.09535571
1050,134513341294191357,334.129439646,22.092364274
1051,134513351026324427,335.102627348,22.09491736
1052,134693525895326275,352.58949118199996,22.246468418000003
1053,134700344622516262,34.462275066,22.254835824
1054,134780204730929459,20.473078392,22.324074462
1055,134783541665584319,354.16656423,22.319828884
1056,134790146214660901,14.621458586,22.325317848
1057,134850234704936205,23.470508609,22.379732733
1058,134910371089538627,37.108939968,22.431751308000003
1059,135010230724428921,23.072440865999997,22.515340008000003
1060,135133362893429789,336.289331148,22.616053781999998
1061,135150044018682667,4.401921266,22.62677051
1062,135200376255215246,37.625530526,22.670585084000002
1063,135233562263779339,356.22639206599996,22.698975311999998
1064,135240206139640116,20.613960992,22.69963085
1065,135253529857427062,352.98574568199996,22.713768532
1066,135281190787742933,119.078614566,22.735298023000002
1067,135323337364776048,333.736425054,22.771275494
1068,135403482604198274,348.260413982,22.839787778
1069,135403524634897225,352.46349567,22.838899966
1070,135473484992915968,348.49929107,22.89618484
1071,135500324833083019,32.483340008,22.918734948
1072,135543523779401476,352.37794022400004,22.95076345
1073,135633583116279337,358.31163793800005,23.032327196
1074,135663396488878440,339.648879852,23.0565721
1075,135983528541373887,352.854135998,23.319459692
1076,135983528551835528,352.85518645800005,23.320826918
1077,136021196758349659,119.675815056,23.357595774
1078,136053523738394587,352.373858798,23.378379668
1079,136160163563451644,16.356338118,23.467570324
1080,136220324716244090,32.471754088000004,23.519710644
1081,136223562727637399,356.27277705,23.5223815
1082,136293378657121420,337.865707644,23.575749464
1083,136350266851715415,26.685205598000003,23.629080612
1084,136370267777502582,26.777757945999998,23.643378191999997
1085,136583453364514458,345.33645252,23.81992226
1086,136670304607179652,30.460718491999998,23.899255332
1087,136683368458379444,336.8458264,23.907403184
1088,136780121886137078,12.188586863,23.988786326
1089,136800098430595543,9.843049495,24.004160233
1090,136871199610095122,119.960974478,24.062141121999996
1091,136920267363872280,26.736385692,24.101447202
1092,137013305009416529,330.50095118400003,24.17997682
1093,137020101470359997,10.147013726,24.191234854
1094,137080314318311528,31.431835998,24.23414397
1095,137083529531104545,352.953097214,24.23665734
1096,137110209227912496,20.92279644,24.259966304000002
1097,137280183719547842,18.371944537,24.406058406
1098,137433381356346163,338.135586714,24.529697276
1099,137450206662570014,20.666272862,24.54123162
1100,137470315717948828,31.571790152,24.565200506
1101,137500072955125666,7.295544372,24.587616806
1102,137500100800945667,10.080106427999999,24.587640185999998
1103,137510117515354193,11.751533672,24.594691286
1104,137680122128490343,12.212897564,24.733182018
1105,137690367357758989,36.735752204,24.748707018
1106,137730219974819939,21.997479646,24.782817683
1107,137740040704819425,4.070465385,24.79071471
1108,137810173953822584,17.395388446,24.843350874000002
1109,137833417235309758,341.72348753200004,24.866016711999997
1110,137883599975539514,359.997547502,24.907459155
1111,137923532553636072,353.25536227199996,24.937919534000002
1112,138040195585909289,19.558592942,25.040597312
1113,138053402072509201,340.20725434599996,25.048889606
1114,138093489331937605,348.93320864599997,25.080880962
1115,138110059081453002,5.908141162000001,25.093709004
1116,138130008851908679,0.8852045470000001,25.115125656999997
1117,138140165459014050,16.545900262,25.119553034000003
1118,138150122058240084,12.20583082,25.12459461
1119,138203552764993466,355.276495214,25.169096206
1120,138373410168243888,341.016757912,25.311063994
1121,138383354484904996,335.448479909,25.320385921
1122,138410086197818976,8.619776646,25.348682718000003
1123,138530045049862350,4.505028564,25.443184816
1124,138550358828508630,35.882820848,25.465050345999998
1125,138560358820150408,35.882005248,25.466514886
1126,138573568510323770,356.851021232,25.477673466
1127,138580182887706396,18.288681886,25.488186101999997
1128,138670082606040525,8.260593044,25.558306536
1129,138670240228029638,24.022810098,25.565915518
1130,138683510277527064,351.02777437,25.57208313
1131,138720050931437454,5.0931557000000005,25.605731435
1132,138823592974342196,359.297428694,25.684718964
1133,138991194369752278,119.436973417,25.826436203000004
1134,139063556368155118,355.636909258,25.887280586
1135,139080091671678410,9.167136238,25.906565084
1136,139100064637683622,6.463718234,25.919198034
1137,139100122356116566,12.235616056,25.921680854
1138,139170343826872708,34.38271109,25.976788025999998
1139,139263558808023733,355.880792684,26.052600062
1140,139300132092040476,13.20920278,26.08324445
1141,139320316498159866,31.64980824,26.107767454
1142,139323527075409093,352.707624274,26.10709015
1143,139340081833552393,8.183375692,26.118183634
1144,139433417748242654,341.7748352,26.193432096
1145,139543336734161300,333.67340848,26.283950641
1146,139603573677355089,357.36772824,26.337103234
1147,139640364441323792,36.444148076,26.369379576
1148,139763548140475334,354.81426749,26.470594474000002
1149,139840203694770884,20.369490468,26.533598234
1150,139850311366433569,31.136639961999997,26.544182264
1151,139853590472912120,359.047285596,26.542962841999998
1152,139880157507588434,15.750752902,26.573224892
1153,139893585810712006,358.58104637400004,26.576231208000003
1154,139950111875778762,11.187575902,26.631864086
1155,139980323847662659,32.38476404,26.651752518000002
1156,139993453835217060,345.38354560199997,26.66373768
1157,140033416615014345,341.661623608,26.694846048000002
1158,140043553200052566,355.319968536,26.70163676
1159,140050277736588982,27.77365949,26.715346811999996
1160,140061166208822301,116.62089036200001,26.718142091999997
1161,140110129534930422,12.95349763,26.758222114000002
1162,140120103290492018,10.329032004,26.767882318
1163,140220297658527781,29.765834926,26.856022751999998
1164,140250368526139477,36.85256388,26.882418298
1165,140370046438722137,4.64388513,26.976357722
1166,140423569080870708,356.90819127,27.016743348000002
1167,140430140266079605,14.026602434,27.032525271999997
1168,140480151308879243,15.13088699,27.07388836
1169,140513401449130726,340.144916892,27.091747581999996
1170,140600174893752557,17.489379354,27.168317191999996
1171,140630099963291269,9.99634141,27.192242678000003
1172,140760109872647130,10.987255050999998,27.305474565999997
1173,140780057479553385,5.747959814,27.319029377
1174,140913403311984430,340.33124005,27.428248474
1175,140920154473967342,15.4473303745,27.43902940475
1176,140940363379514026,36.337966042,27.452841902
1177,141040394832299127,39.483232711999996,27.54047611
1178,141083461499602351,346.149950786,27.568148041999997
1179,141153536713371109,353.671325136,27.625443348
1180,141223589008458261,358.90082742199996,27.689752656
1181,141240302092486190,30.209248382,27.704699886
1182,141371193556213265,119.35561603200001,27.810590766
1183,141410303098593367,30.309871945999998,27.844012692
1184,141423442428666913,344.242851415,27.855275829
1185,141440344302620247,34.430267316,27.866409388
1186,141460027255928175,2.72557595,27.88967767
1187,141511126156486515,112.615668578,27.929956400000002
1188,141520367915268578,36.791522276,27.940006962
1189,141543578156601123,357.81564191300004,27.950466986
1190,141773533440692686,353.34407201,28.14341956
1191,141820272954173351,27.295424901999997,28.185566676
1192,141843536350171799,353.63498980599996,28.201067185
1193,141883570065863268,357.006564066,28.235557854
1194,142020237942161616,23.794201811999997,28.35087881
1195,142060375087528641,37.50873744,28.390051511
1196,142120100227490679,10.022751833,28.433409095
1197,142140036423671212,3.6423832689999998,28.450541283000003
1198,142173555847083333,355.58471067199997,28.477283644
1199,142210162963683142,16.296383356,28.510473171999998
1200,142303474533937155,347.45341338400004,28.58884041
1201,142450091357163716,9.13573191,28.710949284
1202,142480341702661806,34.170280972,28.734360725
1203,142481199925585797,119.992547864,28.737690135999998
1204,142493398447327401,339.844703208,28.747340832
1205,142550358005488294,35.800554004,28.798096095
1206,142631133849664865,113.384993844,28.86191419
1207,142650048793112250,4.879313146,28.876408324
1208,142681182732751520,118.273303684,28.900821905999997
1209,142780028131884360,2.813168272,28.986505384
1210,142790105924270091,10.592426762,28.991266078000002
1211,142810049484885335,4.948481876000001,29.012304032
1212,142840039616524709,3.9616352960000003,29.03679074
1213,142870375370539867,37.537049425999996,29.066084328000002
1214,143001186483415504,118.648342892,29.170784028000003
1215,143060357257813385,35.72580208,29.219001971999997
1216,143073377554635678,337.755454798,29.229259241999998
1217,143103584406937835,358.44068544199996,29.256069571999998
1218,143110095153552183,9.51536549,29.25969357
1219,143310239722387916,23.972239899999998,29.431119975999998
1220,143320330741999724,33.074195092,29.440964438
1221,143321142881512112,114.288148686,29.434625192
1222,143460100663144602,10.066295192,29.553369724
1223,143500355328708036,35.5328376925,29.589569610999998
1224,143620212866407884,21.286632326,29.689390495999998
1225,143720176141626409,17.614138094,29.771529544
1226,143780239774893805,23.977489245999998,29.819377268
1227,143790113412804006,11.341257584000001,29.827870556
1228,143870058341349620,5.834142807999999,29.899211972
1229,143870333515918058,33.351598296,29.897900518
1230,143891150551748446,115.0551638,29.914904066
